image_id,page_url,image_url,label,_split
franz-marc_large-lenggries-horses-1908,http://www.wikiart.org/en/franz-marc/large-lenggries-horses-1908,http://uploads8.wikiart.org/images/franz-marc/large-lenggries-horses-1908.jpg,5,train
franz-marc_the-unfortunte-land-of-tyrol-1913,http://www.wikiart.org/en/franz-marc/the-unfortunte-land-of-tyrol-1913,http://uploads5.wikiart.org/images/franz-marc/the-unfortunte-land-of-tyrol-1913.jpg,2,train
franz-marc_the-yellow-cow-1911,http://www.wikiart.org/en/franz-marc/the-yellow-cow-1911,http://uploads0.wikiart.org/images/franz-marc/the-yellow-cow-1911.jpg,2,train
franz-marc_tiger-1912-1,http://www.wikiart.org/en/franz-marc/tiger-1912-1,http://uploads2.wikiart.org/images/franz-marc/tiger-1912-1.jpg,2,train
franz-marc_two-cats-1909,http://www.wikiart.org/en/franz-marc/two-cats-1909,http://uploads3.wikiart.org/images/franz-marc/two-cats-1909.jpg,5,test
franz-richard-unterberger_the-bay-of-naples,http://www.wikiart.org/en/franz-richard-unterberger/the-bay-of-naples,http://uploads4.wikiart.org/images/franz-richard-unterberger/the-bay-of-naples.jpg,7,train
franz-richard-unterberger_vietri-sul-mare-looking-towards-salerno,http://www.wikiart.org/en/franz-richard-unterberger/vietri-sul-mare-looking-towards-salerno,http://uploads8.wikiart.org/images/franz-richard-unterberger/vietri-sul-mare-looking-towards-salerno.jpg,7,train
franz-stuck_amazon-on-horseback-1897,http://www.wikiart.org/en/franz-stuck/amazon-on-horseback-1897,http://uploads6.wikiart.org/images/franz-stuck/amazon-on-horseback-1897.jpg,0,train
franz-stuck_amor-imperator-1887,http://www.wikiart.org/en/franz-stuck/amor-imperator-1887,http://uploads1.wikiart.org/images/franz-stuck/amor-imperator-1887.jpg,9,train
franz-stuck_angel-with-the-flaming-sword-1889,http://www.wikiart.org/en/franz-stuck/angel-with-the-flaming-sword-1889,http://uploads6.wikiart.org/images/franz-stuck/angel-with-the-flaming-sword-1889.jpg,9,train
franz-stuck_crucifixion-1892,http://www.wikiart.org/en/franz-stuck/crucifixion-1892,http://uploads7.wikiart.org/images/franz-stuck/crucifixion-1892.jpg,9,test
franz-stuck_daughter-mary-as-a-spanish,http://www.wikiart.org/en/franz-stuck/daughter-mary-as-a-spanish,http://uploads8.wikiart.org/images/franz-stuck/daughter-mary-as-a-spanish.jpg,9,train
franz-stuck_grand-duke-ernst-ludwig-1907,http://www.wikiart.org/en/franz-stuck/grand-duke-ernst-ludwig-1907,http://uploads1.wikiart.org/images/franz-stuck/grand-duke-ernst-ludwig-1907.jpg,9,train
franz-stuck_illustration-for-magazine-die-gartenlaube-1892,http://www.wikiart.org/en/franz-stuck/illustration-for-magazine-die-gartenlaube-1892,http://uploads1.wikiart.org/images/franz-stuck/illustration-for-magazine-die-gartenlaube-1892.jpg,9,test
franz-stuck_mary-with-a-red-hat,http://www.wikiart.org/en/franz-stuck/mary-with-a-red-hat,http://uploads1.wikiart.org/images/franz-stuck/mary-with-a-red-hat.jpg,9,test
franz-stuck_orestes-and-the-erinyes-1905,http://www.wikiart.org/en/franz-stuck/orestes-and-the-erinyes-1905,http://uploads1.wikiart.org/images/franz-stuck/orestes-and-the-erinyes-1905.jpg,9,train
franz-stuck_portrait-of-the-daughter-mary-stuck,http://www.wikiart.org/en/franz-stuck/portrait-of-the-daughter-mary-stuck,http://uploads8.wikiart.org/images/franz-stuck/portrait-of-the-daughter-mary-stuck.jpg,9,test
franz-stuck_poster-for-the-international-hygiene-exhibition-1911-in-dresden-1911,http://www.wikiart.org/en/franz-stuck/poster-for-the-international-hygiene-exhibition-1911-in-dresden-1911,http://uploads5.wikiart.org/images/franz-stuck/poster-for-the-international-hygiene-exhibition-1911-in-dresden-1911.jpg,0,train
franz-stuck_self-portrait-in-studio,http://www.wikiart.org/en/franz-stuck/self-portrait-in-studio,http://uploads5.wikiart.org/images/franz-stuck/self-portrait-in-studio.jpg,9,train
franz-stuck_sphinx-1904,http://www.wikiart.org/en/franz-stuck/sphinx-1904,http://uploads2.wikiart.org/images/franz-stuck/sphinx-1904.jpg,9,train
franz-stuck_susanna-and-the-elders-1913-1,http://www.wikiart.org/en/franz-stuck/susanna-and-the-elders-1913-1,http://uploads2.wikiart.org/images/franz-stuck/susanna-and-the-elders-1913-1.jpg,9,test
franz-stuck_the-kiss-of-the-sphinx,http://www.wikiart.org/en/franz-stuck/the-kiss-of-the-sphinx,http://uploads4.wikiart.org/images/franz-stuck/the-kiss-of-the-sphinx.jpg,9,train
franz-stuck_tilla-durieux-as-circe-1,http://www.wikiart.org/en/franz-stuck/tilla-durieux-as-circe-1,http://uploads6.wikiart.org/images/franz-stuck/tilla-durieux-as-circe-1.jpg,9,train
franz-stuck_trout-pond-1890,http://www.wikiart.org/en/franz-stuck/trout-pond-1890,http://uploads6.wikiart.org/images/franz-stuck/trout-pond-1890.jpg,9,train
franz-stuck_wild-chase-1889,http://www.wikiart.org/en/franz-stuck/wild-chase-1889,http://uploads6.wikiart.org/images/franz-stuck/wild-chase-1889.jpg,9,train
franz-xaver-winterhalter_alfred-emilien-comte-de-nieuwerkerke,http://www.wikiart.org/en/franz-xaver-winterhalter/alfred-emilien-comte-de-nieuwerkerke,http://uploads4.wikiart.org/images/franz-xaver-winterhalter/alfred-emilien-comte-de-nieuwerkerke.jpg,4,train
franz-xaver-winterhalter_arthur-wellesley-1st-duke-of-wellington-with-sir-robert-peel-1844,http://www.wikiart.org/en/franz-xaver-winterhalter/arthur-wellesley-1st-duke-of-wellington-with-sir-robert-peel-1844,http://uploads6.wikiart.org/images/franz-xaver-winterhalter/arthur-wellesley-1st-duke-of-wellington-with-sir-robert-peel-1844.jpg,4,train
franz-xaver-winterhalter_edouard-andre,http://www.wikiart.org/en/franz-xaver-winterhalter/edouard-andre,http://uploads8.wikiart.org/images/franz-xaver-winterhalter/edouard-andre.jpg,4,train
franz-xaver-winterhalter_emperor-frederick-iii-of-germany-king-of-prussia-with-his-wife-empress-victoria-and-their,http://www.wikiart.org/en/franz-xaver-winterhalter/emperor-frederick-iii-of-germany-king-of-prussia-with-his-wife-empress-victoria-and-their,http://uploads3.wikiart.org/images/franz-xaver-winterhalter/emperor-frederick-iii-of-germany-king-of-prussia-with-his-wife-empress-victoria-and-their.jpg,7,test
franz-xaver-winterhalter_francois-horace-1841,http://www.wikiart.org/en/franz-xaver-winterhalter/francois-horace-1841,http://uploads6.wikiart.org/images/franz-xaver-winterhalter/francois-horace-1841.jpg,4,train
franz-xaver-winterhalter_frubling,http://www.wikiart.org/en/franz-xaver-winterhalter/frubling,http://uploads3.wikiart.org/images/franz-xaver-winterhalter/frubling.jpg,4,train
franz-xaver-winterhalter_grand-duchess-of-russia-olga-feodorovna,http://www.wikiart.org/en/franz-xaver-winterhalter/grand-duchess-of-russia-olga-feodorovna,http://uploads7.wikiart.org/images/franz-xaver-winterhalter/grand-duchess-of-russia-olga-feodorovna.jpg,4,test
franz-xaver-winterhalter_harriet-howard-duchess-of-sutherland,http://www.wikiart.org/en/franz-xaver-winterhalter/harriet-howard-duchess-of-sutherland,http://uploads4.wikiart.org/images/franz-xaver-winterhalter/harriet-howard-duchess-of-sutherland.jpg,4,test
franz-xaver-winterhalter_helene-louise-de-mecklembourg-schwerin-duchess-of-orleans-with-his-son-count-of-paris-1839,http://www.wikiart.org/en/franz-xaver-winterhalter/helene-louise-de-mecklembourg-schwerin-duchess-of-orleans-with-his-son-count-of-paris-1839,http://uploads4.wikiart.org/images/franz-xaver-winterhalter/helene-louise-de-mecklembourg-schwerin-duchess-of-orleans-with-his-son-count-of-paris-1839.jpg,4,train
franz-xaver-winterhalter_jadwiga-potocka-countess-branicka,http://www.wikiart.org/en/franz-xaver-winterhalter/jadwiga-potocka-countess-branicka,http://uploads1.wikiart.org/images/franz-xaver-winterhalter/jadwiga-potocka-countess-branicka.jpg,4,train
franz-xaver-winterhalter_la-siesta-1841,http://www.wikiart.org/en/franz-xaver-winterhalter/la-siesta-1841,http://uploads0.wikiart.org/images/franz-xaver-winterhalter/la-siesta-1841.jpg,4,train
franz-xaver-winterhalter_leopold-i,http://www.wikiart.org/en/franz-xaver-winterhalter/leopold-i,http://uploads4.wikiart.org/images/franz-xaver-winterhalter/leopold-i.jpg,4,train
franz-xaver-winterhalter_linden-d-hooghvorst,http://www.wikiart.org/en/franz-xaver-winterhalter/linden-d-hooghvorst,http://uploads5.wikiart.org/images/franz-xaver-winterhalter/linden-d-hooghvorst.jpg,4,train
franz-xaver-winterhalter_portrait-of-am-lie-of-leuchtenberg,http://www.wikiart.org/en/franz-xaver-winterhalter/portrait-of-am-lie-of-leuchtenberg,http://uploads2.wikiart.org/images/franz-xaver-winterhalter/portrait-of-am-lie-of-leuchtenberg.jpg,4,train
franz-xaver-winterhalter_portrait-of-madame-ackerman-the-wife-of-the-chief-finance-minister-of-king-louis-philippe,http://www.wikiart.org/en/franz-xaver-winterhalter/portrait-of-madame-ackerman-the-wife-of-the-chief-finance-minister-of-king-louis-philippe,http://uploads3.wikiart.org/images/franz-xaver-winterhalter/portrait-of-madame-ackerman-the-wife-of-the-chief-finance-minister-of-king-louis-philippe.jpg,4,train
franz-xaver-winterhalter_portrait-of-maximilian-i-of-mexico,http://www.wikiart.org/en/franz-xaver-winterhalter/portrait-of-maximilian-i-of-mexico,http://uploads2.wikiart.org/images/franz-xaver-winterhalter/portrait-of-maximilian-i-of-mexico.jpg,4,train
franz-xaver-winterhalter_portrait-of-prince-albert,http://www.wikiart.org/en/franz-xaver-winterhalter/portrait-of-prince-albert,http://uploads2.wikiart.org/images/franz-xaver-winterhalter/portrait-of-prince-albert.jpg,4,train
franz-xaver-winterhalter_portrait-of-the-queen-marie-amelie-of-france,http://www.wikiart.org/en/franz-xaver-winterhalter/portrait-of-the-queen-marie-amelie-of-france,http://uploads3.wikiart.org/images/franz-xaver-winterhalter/portrait-of-the-queen-marie-amelie-of-france.jpg,4,train
franz-xaver-winterhalter_portrait-of-victoria-of-the-united-kingdom,http://www.wikiart.org/en/franz-xaver-winterhalter/portrait-of-victoria-of-the-united-kingdom,http://uploads1.wikiart.org/images/franz-xaver-winterhalter/portrait-of-victoria-of-the-united-kingdom.jpg,4,train
franz-xaver-winterhalter_prince-albert-1842,http://www.wikiart.org/en/franz-xaver-winterhalter/prince-albert-1842,http://uploads4.wikiart.org/images/franz-xaver-winterhalter/prince-albert-1842.jpg,4,train
franz-xaver-winterhalter_princess-catherine-dadiani,http://www.wikiart.org/en/franz-xaver-winterhalter/princess-catherine-dadiani,http://uploads3.wikiart.org/images/franz-xaver-winterhalter/princess-catherine-dadiani.jpg,4,train
franz-xaver-winterhalter_queen-victoria-1843,http://www.wikiart.org/en/franz-xaver-winterhalter/queen-victoria-1843,http://uploads5.wikiart.org/images/franz-xaver-winterhalter/queen-victoria-1843.jpg,4,train
franz-xaver-winterhalter_queen-victoria-and-prince-albert-with-the-family-of-king-louis-philippe-at-the-chateau,http://www.wikiart.org/en/franz-xaver-winterhalter/queen-victoria-and-prince-albert-with-the-family-of-king-louis-philippe-at-the-chateau,http://uploads0.wikiart.org/images/franz-xaver-winterhalter/queen-victoria-and-prince-albert-with-the-family-of-king-louis-philippe-at-the-chateau.jpg,4,train
franz-xaver-winterhalter_self-portrait-of-the-artist-with-his-brother-hermann,http://www.wikiart.org/en/franz-xaver-winterhalter/self-portrait-of-the-artist-with-his-brother-hermann,http://uploads2.wikiart.org/images/franz-xaver-winterhalter/self-portrait-of-the-artist-with-his-brother-hermann.jpg,4,train
franz-xaver-winterhalter_spring,http://www.wikiart.org/en/franz-xaver-winterhalter/spring,http://uploads1.wikiart.org/images/franz-xaver-winterhalter/spring.jpg,4,train
franz-xaver-winterhalter_study-of-a-girl-in-profile-1,http://www.wikiart.org/en/franz-xaver-winterhalter/study-of-a-girl-in-profile-1,http://uploads5.wikiart.org/images/franz-xaver-winterhalter/study-of-a-girl-in-profile-1.jpg,7,train
franz-xaver-winterhalter_the-decameron,http://www.wikiart.org/en/franz-xaver-winterhalter/the-decameron,http://uploads8.wikiart.org/images/franz-xaver-winterhalter/the-decameron.jpg,4,train
fred-williams_saplings-mittagong-ii-1961,http://www.wikiart.org/en/fred-williams/saplings-mittagong-ii-1961,http://uploads1.wikiart.org/images/fred-williams/saplings-mittagong-ii-1961.jpg,2,train
fred-williams_yellow-landscape-1969,http://www.wikiart.org/en/fred-williams/yellow-landscape-1969,http://uploads5.wikiart.org/images/fred-williams/yellow-landscape-1969.jpg,2,train
frederic-bazille_portrait-of-alphonse-tissie,http://www.wikiart.org/en/frederic-bazille/portrait-of-alphonse-tissie,http://uploads5.wikiart.org/images/frederic-bazille/portrait-of-alphonse-tissie.jpg,3,train
frederic-bazille_the-pink-dress,http://www.wikiart.org/en/frederic-bazille/the-pink-dress,http://uploads1.wikiart.org/images/frederic-bazille/the-pink-dress.jpg,3,train
frederic-edwin-church_a-waterfall-in-colombia-1853,http://www.wikiart.org/en/frederic-edwin-church/a-waterfall-in-colombia-1853,http://uploads2.wikiart.org/images/frederic-edwin-church/a-waterfall-in-colombia-1853.jpg,7,train
frederic-remington_the-scout-friends-or-foes-1905,http://www.wikiart.org/en/frederic-remington/the-scout-friends-or-foes-1905,http://uploads1.wikiart.org/images/frederic-remington/the-scout-friends-or-foes-1905.jpg,3,test
frederic-remington_what-an-unbranded-cow-has-cost-1895,http://www.wikiart.org/en/frederic-remington/what-an-unbranded-cow-has-cost-1895,http://uploads6.wikiart.org/images/frederic-remington/what-an-unbranded-cow-has-cost-1895.jpg,3,train
frederick-sommer_flower-and-frog-1947,http://www.wikiart.org/en/frederick-sommer/flower-and-frog-1947,http://uploads7.wikiart.org/images/frederick-sommer/flower-and-frog-1947.jpg,8,train
frederick-sommer_hens,http://www.wikiart.org/en/frederick-sommer/hens,http://uploads0.wikiart.org/images/frederick-sommer/hens.jpg,8,train
frederick-sommer_jack-rabbit-1939,http://www.wikiart.org/en/frederick-sommer/jack-rabbit-1939,http://uploads3.wikiart.org/images/frederick-sommer/jack-rabbit-1939.jpg,8,train
frederick-sommer_lee-nevin-1960,http://www.wikiart.org/en/frederick-sommer/lee-nevin-1960,http://uploads1.wikiart.org/images/frederick-sommer/lee-nevin-1960.jpg,8,test
frederick-sommer_taylor-arizona-1945,http://www.wikiart.org/en/frederick-sommer/taylor-arizona-1945,http://uploads6.wikiart.org/images/frederick-sommer/taylor-arizona-1945.jpg,8,test
frederick-sommer_the-eatable-thief-1950,http://www.wikiart.org/en/frederick-sommer/the-eatable-thief-1950,http://uploads0.wikiart.org/images/frederick-sommer/the-eatable-thief-1950.jpg,8,train
frederick-sommer_untitled,http://www.wikiart.org/en/frederick-sommer/untitled,http://uploads4.wikiart.org/images/frederick-sommer/untitled.jpg,8,train
frederick-sommer_untitled-1940,http://www.wikiart.org/en/frederick-sommer/untitled-1940,http://uploads0.wikiart.org/images/frederick-sommer/untitled-1940.jpg,8,train
frits-thaulow_on-the-grand-canal-venice,http://www.wikiart.org/en/frits-thaulow/on-the-grand-canal-venice,http://uploads0.wikiart.org/images/frits-thaulow/on-the-grand-canal-venice.jpg,3,test
frits-thaulow_riverside-view-of-abbeville,http://www.wikiart.org/en/frits-thaulow/riverside-view-of-abbeville,http://uploads2.wikiart.org/images/frits-thaulow/riverside-view-of-abbeville.jpg,3,train
fyodor-alekseyev_boyars-s-platform,http://www.wikiart.org/en/fyodor-alekseyev/boyars-s-platform,http://uploads4.wikiart.org/images/fyodor-alekseyev/boyars-s-platform.jpg,4,test
fyodor-alekseyev_church-of-st-john-the-baptist-borovitskaya-tower-and-stablings-prikaz-department-in-the-kremlin,http://www.wikiart.org/en/fyodor-alekseyev/church-of-st-john-the-baptist-borovitskaya-tower-and-stablings-prikaz-department-in-the-kremlin,http://uploads1.wikiart.org/images/fyodor-alekseyev/church-of-st-john-the-baptist-borovitskaya-tower-and-stablings-prikaz-department-in-the-kremlin.jpg,4,test
fyodor-alekseyev_holy-resurrection-cathedral-of-new-jerusalem-monastery-internal-view,http://www.wikiart.org/en/fyodor-alekseyev/holy-resurrection-cathedral-of-new-jerusalem-monastery-internal-view,http://uploads1.wikiart.org/images/fyodor-alekseyev/holy-resurrection-cathedral-of-new-jerusalem-monastery-internal-view.jpg,4,test
fyodor-alekseyev_illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802,http://www.wikiart.org/en/fyodor-alekseyev/illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802,http://uploads2.wikiart.org/images/fyodor-alekseyev/illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802.jpg,4,train
fyodor-alekseyev_military-hospital-at-lefortovo,http://www.wikiart.org/en/fyodor-alekseyev/military-hospital-at-lefortovo,http://uploads8.wikiart.org/images/fyodor-alekseyev/military-hospital-at-lefortovo.jpg,4,train
fyodor-alekseyev_moskvoretskaya-street,http://www.wikiart.org/en/fyodor-alekseyev/moskvoretskaya-street,http://uploads8.wikiart.org/images/fyodor-alekseyev/moskvoretskaya-street.jpg,4,test
fyodor-alekseyev_new-jerusalem-monastery,http://www.wikiart.org/en/fyodor-alekseyev/new-jerusalem-monastery,http://uploads1.wikiart.org/images/fyodor-alekseyev/new-jerusalem-monastery.jpg,4,train
fyodor-alekseyev_the-admiralty-and-the-winter-palace-viewed-from-the-military-college-1794,http://www.wikiart.org/en/fyodor-alekseyev/the-admiralty-and-the-winter-palace-viewed-from-the-military-college-1794,http://uploads6.wikiart.org/images/fyodor-alekseyev/the-admiralty-and-the-winter-palace-viewed-from-the-military-college-1794.jpg,4,train
fyodor-alekseyev_the-cathedral-square-in-the-moscow-kremlin,http://www.wikiart.org/en/fyodor-alekseyev/the-cathedral-square-in-the-moscow-kremlin,http://uploads2.wikiart.org/images/fyodor-alekseyev/the-cathedral-square-in-the-moscow-kremlin.jpg,4,train
fyodor-alekseyev_the-foundling-hospital-in-moscow-1800,http://www.wikiart.org/en/fyodor-alekseyev/the-foundling-hospital-in-moscow-1800,http://uploads6.wikiart.org/images/fyodor-alekseyev/the-foundling-hospital-in-moscow-1800.jpg,4,train
